network,link,ep_start,ep_end,t_star,ens_delta,duan_delta,inc_delta
Cranberry,104-04540,2023-04-27 10:20:00,2023-04-27 10:35:00,2023-04-27 10:45:00,-10,110.0,110.0
Cranberry,104-04540,2023-05-05 12:50:00,2023-05-05 13:05:00,2023-05-05 13:15:00,-10,205.0,205.0
Cranberry,104-04540,2023-05-15 10:10:00,2023-05-15 10:20:00,2023-05-15 10:20:00,0,,
Cranberry,104-04540,2023-05-18 12:20:00,2023-05-18 12:40:00,2023-05-18 12:45:00,-5,-5.0,
Cranberry,104-04540,2023-05-23 08:10:00,2023-05-23 08:20:00,2023-05-23 08:15:00,5,0.0,0.0
Cranberry,104-04540,2023-05-25 07:35:00,2023-05-25 08:25:00,2023-05-25 08:25:00,0,-30.0,290.0
Cranberry,104-04540,2023-05-25 12:55:00,2023-05-25 13:30:00,2023-05-25 13:00:00,30,30.0,15.0
Cranberry,104-04540,2023-05-30 08:50:00,2023-05-30 09:10:00,2023-05-30 09:00:00,10,,
Cranberry,104-04540,2023-06-12 10:00:00,2023-06-12 10:15:00,2023-06-12 10:25:00,-10,-5.0,
Cranberry,104-04540,2023-06-26 12:10:00,2023-06-26 12:20:00,2023-06-26 12:35:00,-15,,
Cranberry,104-04540,2023-07-19 12:05:00,2023-07-19 12:20:00,2023-07-19 12:30:00,-10,,
Cranberry,104-04540,2023-07-28 09:25:00,2023-07-28 09:55:00,2023-07-28 10:20:00,-25,-20.0,
Cranberry,104-04540,2023-08-07 12:30:00,2023-08-07 12:40:00,2023-08-07 12:40:00,0,,
Cranberry,104-04540,2023-08-15 09:50:00,2023-08-15 10:05:00,2023-08-15 10:25:00,-20,-20.0,
Cranberry,104-04540,2023-08-18 19:35:00,2023-08-18 19:45:00,2023-08-18 20:00:00,-15,,
Cranberry,104-04540,2023-09-11 13:10:00,2023-09-11 13:30:00,2023-09-11 13:40:00,-10,-5.0,
Cranberry,104-04540,2023-09-18 10:10:00,2023-09-18 10:25:00,2023-09-18 10:35:00,-10,,
Cranberry,104-04540,2023-09-21 10:10:00,2023-09-21 10:25:00,2023-09-21 10:35:00,-10,-10.0,
Cranberry,104-04540,2023-09-28 09:45:00,2023-09-28 10:20:00,2023-09-28 10:35:00,-15,-35.0,
Cranberry,104-04540,2023-10-04 06:50:00,2023-10-04 07:20:00,2023-10-04 07:25:00,-5,-5.0,
Cranberry,104-04540,2023-10-06 18:30:00,2023-10-06 18:40:00,2023-10-06 18:40:00,0,,
Cranberry,104-04540,2023-10-11 07:45:00,2023-10-11 08:15:00,2023-10-11 08:20:00,-5,-5.0,
Cranberry,104-04540,2023-10-11 13:45:00,2023-10-11 14:05:00,2023-10-11 13:55:00,10,,
Cranberry,104-04540,2023-10-13 17:15:00,2023-10-13 17:35:00,2023-10-13 17:30:00,5,0.0,
Cranberry,104-04540,2023-10-16 08:05:00,2023-10-16 08:30:00,2023-10-16 08:35:00,-5,-5.0,
Cranberry,104-04540,2023-10-17 07:50:00,2023-10-17 08:15:00,2023-10-17 08:20:00,-5,-5.0,
Cranberry,104-04540,2023-10-17 20:30:00,2023-10-17 20:40:00,2023-10-17 20:35:00,5,,
Cranberry,104-04540,2023-10-24 10:30:00,2023-10-24 10:40:00,2023-10-24 10:50:00,-10,-5.0,
Cranberry,104-04540,2023-10-31 12:15:00,2023-10-31 12:45:00,2023-10-31 12:50:00,-5,-5.0,
Cranberry,104-04540,2023-11-10 12:35:00,2023-11-10 12:45:00,2023-11-10 12:50:00,-5,,
Cranberry,104-04540,2023-11-14 12:50:00,2023-11-14 13:10:00,2023-11-14 13:15:00,-5,-5.0,
Cranberry,104-04540,2023-11-27 09:40:00,2023-11-27 09:50:00,2023-11-27 09:45:00,5,,
Cranberry,104-04540,2023-12-08 19:35:00,2023-12-08 20:00:00,2023-12-08 20:15:00,-15,-5.0,
Cranberry,104-04540,2023-12-18 09:15:00,2023-12-18 09:25:00,2023-12-18 09:35:00,-10,,
Cranberry,104-04540,2023-12-18 19:35:00,2023-12-18 19:55:00,2023-12-18 20:00:00,-5,-5.0,
Cranberry,104-04540,2024-01-09 07:25:00,2024-01-09 07:40:00,2024-01-09 08:35:00,-55,,
Cranberry,104-04540,2024-01-10 13:20:00,2024-01-10 13:40:00,2024-01-10 13:25:00,15,,
Cranberry,104-04540,2024-01-16 12:30:00,2024-01-16 12:40:00,2024-01-16 12:35:00,5,,
Cranberry,104-04540,2024-01-19 06:35:00,2024-01-19 06:55:00,2024-01-19 07:05:00,-10,,
Cranberry,104-04540,2024-01-19 08:50:00,2024-01-19 09:15:00,2024-01-19 09:35:00,-20,,
Cranberry,104-04540,2024-01-19 16:15:00,2024-01-19 16:40:00,2024-01-19 16:55:00,-15,-20.0,
Cranberry,104-04540,2024-01-19 19:00:00,2024-01-19 19:10:00,2024-01-19 19:25:00,-15,,
Cranberry,104-04540,2024-01-26 08:45:00,2024-01-26 09:05:00,2024-01-26 09:10:00,-5,-5.0,
Cranberry,104-04540,2024-01-26 10:05:00,2024-01-26 10:40:00,2024-01-26 10:10:00,30,,
Cranberry,104-04541,2022-08-02 10:10:00,2022-08-02 10:30:00,2022-08-02 10:50:00,-20,-20.0,
Cranberry,104-04541,2022-08-04 13:05:00,2022-08-04 13:15:00,2022-08-04 13:25:00,-10,-5.0,
Cranberry,104-04541,2022-08-05 18:10:00,2022-08-05 19:55:00,2022-08-05 19:20:00,35,35.0,35.0
Cranberry,104-04541,2022-08-08 18:50:00,2022-08-08 19:05:00,2022-08-08 19:30:00,-25,85.0,85.0
Cranberry,104-04541,2022-08-17 13:20:00,2022-08-17 13:30:00,2022-08-17 13:35:00,-5,10.0,10.0
Cranberry,104-04541,2022-08-29 10:20:00,2022-08-29 10:30:00,2022-08-29 10:45:00,-15,,
Cranberry,104-04541,2022-08-29 15:15:00,2022-08-29 15:50:00,2022-08-29 16:15:00,-25,,
Cranberry,104-04541,2022-09-12 11:20:00,2022-09-12 11:35:00,2022-09-12 11:45:00,-10,,
Cranberry,104-04541,2022-09-13 09:20:00,2022-09-13 13:10:00,2022-09-13 13:25:00,-15,,
Cranberry,104-04541,2022-09-19 09:30:00,2022-09-19 09:40:00,2022-09-19 09:50:00,-10,,
Cranberry,104-04541,2022-09-19 17:55:00,2022-09-19 18:05:00,2022-09-19 18:20:00,-15,,
Cranberry,104-04541,2022-10-05 07:30:00,2022-10-05 08:10:00,2022-10-05 08:15:00,-5,55.0,55.0
Cranberry,104-04541,2022-10-06 12:50:00,2022-10-06 13:30:00,2022-10-06 13:35:00,-5,-40.0,-40.0
Cranberry,104-04541,2022-10-11 08:35:00,2022-10-11 13:50:00,2022-10-11 14:10:00,-20,-20.0,-20.0
Cranberry,104-04541,2022-10-13 06:45:00,2022-10-13 07:05:00,2022-10-13 07:20:00,-15,,
Cranberry,104-04541,2022-11-07 12:25:00,2022-11-07 12:45:00,2022-11-07 12:50:00,-5,,
Cranberry,104-04541,2022-11-11 17:40:00,2022-11-11 19:15:00,2022-11-11 19:40:00,-25,,
Cranberry,104-04541,2022-11-18 12:40:00,2022-11-18 13:10:00,2022-11-18 13:20:00,-10,-15.0,
Cranberry,104-04541,2022-12-12 09:20:00,2022-12-12 09:35:00,2022-12-12 09:50:00,-15,-15.0,
Cranberry,104-04541,2023-01-06 09:00:00,2023-01-06 09:15:00,2023-01-06 09:35:00,-20,-20.0,
Cranberry,104-04541,2023-01-27 14:00:00,2023-01-27 14:15:00,2023-01-27 14:05:00,10,,
Cranberry,104-04541,2023-02-06 19:40:00,2023-02-06 19:55:00,2023-02-06 20:40:00,-45,-40.0,
Cranberry,104-04541,2023-02-06 20:15:00,2023-02-06 20:35:00,2023-02-06 20:40:00,-5,,
Cranberry,104-04541,2023-02-07 07:55:00,2023-02-07 08:35:00,2023-02-07 08:55:00,-20,-25.0,
Cranberry,104-04541,2023-02-15 19:30:00,2023-02-15 19:40:00,2023-02-15 19:50:00,-10,,
Cranberry,104-04541,2023-02-16 08:45:00,2023-02-16 08:55:00,2023-02-16 08:50:00,5,,
Cranberry,104-04541,2023-03-10 19:10:00,2023-03-10 19:30:00,2023-03-10 20:05:00,-35,,
Cranberry,104-04541,2023-03-13 15:50:00,2023-03-13 16:05:00,2023-03-13 16:10:00,-5,,
Cranberry,104-04541,2023-03-28 18:05:00,2023-03-28 18:15:00,2023-03-28 18:15:00,0,,
Cranberry,104-04541,2023-04-10 08:30:00,2023-04-10 08:50:00,2023-04-10 08:50:00,0,-5.0,
Cranberry,104-04541,2023-04-12 08:50:00,2023-04-12 12:30:00,2023-04-12 13:20:00,-50,-95.0,-95.0
Cranberry,104-04541,2023-04-13 07:40:00,2023-04-13 09:35:00,2023-04-13 08:25:00,70,70.0,70.0
Cranberry,104-04541,2023-04-13 09:55:00,2023-04-13 10:30:00,2023-04-13 10:25:00,5,-10.0,
Cranberry,104-04541,2023-04-17 09:50:00,2023-04-17 10:10:00,2023-04-17 10:40:00,-30,,
Cranberry,104-04541,2023-04-20 08:30:00,2023-04-20 13:35:00,2023-04-20 13:30:00,5,,
Cranberry,104-04541,2023-04-26 08:40:00,2023-04-26 08:55:00,2023-04-26 09:25:00,-30,-30.0,
Cranberry,104-04541,2023-05-03 14:05:00,2023-05-03 14:20:00,2023-05-03 14:30:00,-10,30.0,30.0
Cranberry,104-04541,2023-05-04 12:35:00,2023-05-04 13:05:00,2023-05-04 13:40:00,-35,-35.0,
Cranberry,104-04541,2023-05-05 10:20:00,2023-05-05 11:05:00,2023-05-05 11:15:00,-10,-35.0,25.0
Cranberry,104-04541,2023-05-11 08:40:00,2023-05-11 09:10:00,2023-05-11 09:10:00,0,-5.0,
Cranberry,104-04541,2023-05-15 08:05:00,2023-05-15 08:25:00,2023-05-15 08:30:00,-5,-5.0,
Cranberry,104-04541,2023-05-15 09:45:00,2023-05-15 10:05:00,2023-05-15 10:10:00,-5,-5.0,
Cranberry,104-04541,2023-05-17 12:10:00,2023-05-17 12:40:00,2023-05-17 12:45:00,-5,-5.0,
Cranberry,104-04541,2023-05-23 07:50:00,2023-05-23 08:00:00,2023-05-23 08:05:00,-5,15.0,15.0
Cranberry,104-04541,2023-05-24 19:50:00,2023-05-24 20:00:00,2023-05-24 20:35:00,-35,,
Cranberry,104-04541,2023-05-29 09:55:00,2023-05-29 10:05:00,2023-05-29 10:20:00,-15,,
Cranberry,104-04541,2023-05-29 15:20:00,2023-05-29 15:40:00,2023-05-29 16:15:00,-35,,
Cranberry,104-04541,2023-05-31 17:10:00,2023-05-31 17:35:00,2023-05-31 18:00:00,-25,-25.0,
Cranberry,104-04541,2023-06-02 09:35:00,2023-06-02 09:50:00,2023-06-02 10:15:00,-25,,
Cranberry,104-04541,2023-06-07 12:10:00,2023-06-07 12:45:00,2023-06-07 13:00:00,-15,-20.0,-20.0
Cranberry,104-04541,2023-06-08 19:35:00,2023-06-08 19:45:00,2023-06-08 19:55:00,-10,-5.0,
Cranberry,104-04541,2023-06-09 09:35:00,2023-06-09 10:05:00,2023-06-09 10:15:00,-10,-15.0,
Cranberry,104-04541,2023-06-16 10:15:00,2023-06-16 10:35:00,2023-06-16 11:20:00,-45,-45.0,
Cranberry,104-04541,2023-06-16 15:05:00,2023-06-16 16:20:00,2023-06-16 16:25:00,-5,-60.0,
Cranberry,104-04541,2023-06-20 12:45:00,2023-06-20 13:10:00,2023-06-20 13:30:00,-20,-25.0,
Cranberry,104-04541,2023-06-21 09:45:00,2023-06-21 10:20:00,2023-06-21 10:35:00,-15,-20.0,
Cranberry,104-04541,2023-06-22 18:55:00,2023-06-22 19:05:00,2023-06-22 19:20:00,-15,,
Cranberry,104-04541,2023-06-26 11:30:00,2023-06-26 12:15:00,2023-06-26 12:35:00,-20,-35.0,
Cranberry,104-04541,2023-07-06 10:50:00,2023-07-06 11:20:00,2023-07-06 12:10:00,-50,-60.0,-60.0
Cranberry,104-04541,2023-07-10 10:30:00,2023-07-10 11:00:00,2023-07-10 11:05:00,-5,-5.0,
Cranberry,104-04541,2023-07-12 12:25:00,2023-07-12 12:45:00,2023-07-12 13:00:00,-15,-15.0,
Cranberry,104-04541,2023-07-13 12:25:00,2023-07-13 12:45:00,2023-07-13 12:50:00,-5,-5.0,
Cranberry,104-04541,2023-07-17 12:20:00,2023-07-17 12:30:00,2023-07-17 12:40:00,-10,,
Cranberry,104-04541,2023-07-18 11:25:00,2023-07-18 11:45:00,2023-07-18 11:55:00,-10,,
Cranberry,104-04541,2023-07-20 07:50:00,2023-07-20 08:20:00,2023-07-20 08:15:00,5,-5.0,
Cranberry,104-04541,2023-07-24 09:25:00,2023-07-24 09:40:00,2023-07-24 09:45:00,-5,-5.0,
Cranberry,104-04541,2023-07-28 09:15:00,2023-07-28 09:45:00,2023-07-28 09:40:00,5,-5.0,
Cranberry,104-04541,2023-07-31 12:15:00,2023-07-31 12:50:00,2023-07-31 13:00:00,-10,-10.0,
Cranberry,104-04541,2023-08-04 17:40:00,2023-08-04 19:05:00,2023-08-04 20:20:00,-75,-135.0,
Cranberry,104-04541,2023-08-07 10:00:00,2023-08-07 10:20:00,2023-08-07 10:25:00,-5,-5.0,
Cranberry,104-04541,2023-08-09 09:45:00,2023-08-09 09:55:00,2023-08-09 09:50:00,5,,
Cranberry,104-04541,2023-08-14 11:10:00,2023-08-14 11:25:00,2023-08-14 11:15:00,10,,
Cranberry,104-04541,2023-08-17 12:40:00,2023-08-17 13:05:00,2023-08-17 13:10:00,-5,-5.0,
Cranberry,104-04541,2023-09-01 08:25:00,2023-09-01 08:35:00,2023-09-01 08:35:00,0,,
Cranberry,104-04541,2023-09-04 15:55:00,2023-09-04 16:10:00,2023-09-04 16:05:00,5,,
Cranberry,104-04541,2023-09-07 12:25:00,2023-09-07 12:45:00,2023-09-07 13:00:00,-15,-15.0,
Cranberry,104-04541,2023-09-08 12:10:00,2023-09-08 12:20:00,2023-09-08 12:15:00,5,,
Cranberry,104-04541,2023-09-18 10:00:00,2023-09-18 10:30:00,2023-09-18 10:30:00,0,-5.0,
Cranberry,104-04541,2023-09-19 08:20:00,2023-09-19 08:40:00,2023-09-19 08:45:00,-5,-5.0,
Cranberry,104-04541,2023-09-20 08:30:00,2023-09-20 10:35:00,2023-09-20 13:10:00,-155,-255.0,
Cranberry,104-04541,2023-09-21 20:05:00,2023-09-21 20:15:00,2023-09-21 20:15:00,0,,
Cranberry,104-04541,2023-09-28 10:05:00,2023-09-28 10:15:00,2023-09-28 10:30:00,-15,,
Cranberry,104-04541,2023-10-02 19:35:00,2023-10-02 20:00:00,2023-10-02 20:00:00,0,-5.0,
Cranberry,104-04541,2023-10-03 10:30:00,2023-10-03 10:40:00,2023-10-03 10:40:00,0,,
Cranberry,104-04541,2023-10-05 12:00:00,2023-10-05 13:05:00,2023-10-05 13:10:00,-5,,
Cranberry,104-04541,2023-10-11 07:35:00,2023-10-11 07:50:00,2023-10-11 07:55:00,-5,,
Cranberry,104-04541,2023-10-11 12:10:00,2023-10-11 12:40:00,2023-10-11 12:45:00,-5,-5.0,
Cranberry,104-04541,2023-10-13 12:00:00,2023-10-13 12:15:00,2023-10-13 12:35:00,-20,,
Cranberry,104-04541,2023-10-13 17:50:00,2023-10-13 18:10:00,2023-10-13 19:00:00,-50,,
Cranberry,104-04541,2023-10-13 20:25:00,2023-10-13 20:35:00,2023-10-13 20:35:00,0,,
Cranberry,104-04541,2023-11-02 19:05:00,2023-11-02 19:15:00,2023-11-02 19:10:00,5,,
Cranberry,104-04541,2023-11-03 15:30:00,2023-11-03 15:40:00,2023-11-03 16:00:00,-20,,
Cranberry,104-04541,2023-11-15 13:15:00,2023-11-15 13:30:00,2023-11-15 13:35:00,-5,,
Cranberry,104-04541,2023-11-17 13:50:00,2023-11-17 14:25:00,2023-11-17 14:00:00,25,,
Cranberry,104-04541,2023-11-20 18:10:00,2023-11-20 18:30:00,2023-11-20 19:00:00,-30,,
Cranberry,104-04541,2023-11-24 17:15:00,2023-11-24 17:30:00,2023-11-24 17:50:00,-20,,
Cranberry,104-04541,2023-11-27 17:45:00,2023-11-27 18:05:00,2023-11-27 18:10:00,-5,,
Cranberry,104-04541,2023-11-28 12:50:00,2023-11-28 13:05:00,2023-11-28 12:55:00,10,,
Cranberry,104-04541,2023-12-01 09:05:00,2023-12-01 09:15:00,2023-12-01 09:45:00,-30,,
Cranberry,104-04541,2023-12-18 18:50:00,2023-12-18 19:00:00,2023-12-18 19:20:00,-20,,
Cranberry,104-04541,2024-01-01 08:45:00,2024-01-01 08:55:00,2024-01-01 09:20:00,-25,,
Cranberry,104-04541,2024-01-02 10:20:00,2024-01-02 10:35:00,2024-01-02 10:55:00,-20,-15.0,
Cranberry,104-04541,2024-01-04 19:30:00,2024-01-04 19:45:00,2024-01-04 19:50:00,-5,,
Cranberry,104-04541,2024-01-09 19:50:00,2024-01-09 20:00:00,2024-01-09 20:15:00,-15,,
Cranberry,104-04541,2024-01-10 10:40:00,2024-01-10 11:00:00,2024-01-10 10:50:00,10,5.0,5.0
Cranberry,104-04541,2024-01-16 06:50:00,2024-01-16 08:45:00,2024-01-16 10:25:00,-100,,
Cranberry,104-04541,2024-01-16 09:10:00,2024-01-16 09:45:00,2024-01-16 10:25:00,-40,,
Cranberry,104-04541,2024-01-19 05:50:00,2024-01-19 07:10:00,2024-01-19 12:00:00,-290,,
Cranberry,104-04541,2024-01-19 09:15:00,2024-01-19 09:35:00,2024-01-19 12:00:00,-145,,
Cranberry,104-04541,2024-01-19 09:55:00,2024-01-19 10:15:00,2024-01-19 12:00:00,-105,,
Cranberry,104-04541,2024-01-19 11:00:00,2024-01-19 11:15:00,2024-01-19 12:00:00,-45,,
Cranberry,104-04541,2024-01-26 05:35:00,2024-01-26 06:05:00,2024-01-26 06:00:00,5,-5.0,
Cranberry,104-04542,2022-08-04 08:40:00,2022-08-04 09:05:00,2022-08-04 09:20:00,-15,-25.0,
Cranberry,104-04542,2022-08-05 17:45:00,2022-08-05 19:15:00,2022-08-05 19:20:00,-5,30.0,30.0
Cranberry,104-04542,2022-08-16 09:40:00,2022-08-16 09:55:00,2022-08-16 10:00:00,-5,-5.0,
Cranberry,104-04542,2022-08-23 08:25:00,2022-08-23 13:30:00,2022-08-23 14:15:00,-45,-330.0,
Cranberry,104-04542,2022-08-24 08:10:00,2022-08-24 11:50:00,2022-08-24 10:55:00,55,55.0,55.0
Cranberry,104-04542,2022-08-25 08:25:00,2022-08-25 13:40:00,2022-08-25 13:35:00,5,-210.0,-265.0
Cranberry,104-04542,2022-08-29 15:00:00,2022-08-29 15:50:00,2022-08-29 16:10:00,-20,-40.0,
Cranberry,104-04542,2022-08-30 13:20:00,2022-08-30 13:35:00,2022-08-30 14:30:00,-55,-55.0,
Cranberry,104-04542,2022-09-08 08:20:00,2022-09-08 13:15:00,2022-09-08 14:00:00,-45,-235.0,-235.0
Cranberry,104-04542,2022-09-13 08:40:00,2022-09-13 14:15:00,2022-09-13 14:00:00,15,15.0,15.0
Cranberry,104-04542,2022-09-15 20:00:00,2022-09-15 20:10:00,2022-09-15 20:05:00,5,,
Cranberry,104-04542,2022-09-20 17:20:00,2022-09-20 17:30:00,2022-09-20 17:35:00,-5,,
Cranberry,104-04542,2022-09-22 11:45:00,2022-09-22 11:55:00,2022-09-22 11:50:00,5,,
Cranberry,104-04542,2022-09-22 12:40:00,2022-09-22 13:05:00,2022-09-22 15:00:00,-115,-120.0,
Cranberry,104-04542,2022-10-03 15:20:00,2022-10-03 15:35:00,2022-10-03 15:40:00,-5,,
Cranberry,104-04542,2022-10-11 08:30:00,2022-10-11 09:00:00,2022-10-11 08:55:00,5,-5.0,
Cranberry,104-04542,2022-10-11 13:50:00,2022-10-11 14:05:00,2022-10-11 14:10:00,-5,,
Cranberry,104-04542,2022-10-13 06:20:00,2022-10-13 07:00:00,2022-10-13 07:20:00,-20,,
Cranberry,104-04542,2022-10-13 13:10:00,2022-10-13 13:30:00,2022-10-13 13:45:00,-15,-15.0,
Cranberry,104-04542,2022-10-19 13:55:00,2022-10-19 14:15:00,2022-10-19 14:20:00,-5,-5.0,
Cranberry,104-04542,2022-10-19 19:15:00,2022-10-19 19:25:00,2022-10-19 19:45:00,-20,,
Cranberry,104-04542,2022-11-08 15:30:00,2022-11-08 15:45:00,2022-11-08 15:50:00,-5,-5.0,
Cranberry,104-04542,2022-11-09 09:05:00,2022-11-09 09:15:00,2022-11-09 09:30:00,-15,,
Cranberry,104-04542,2022-11-11 06:15:00,2022-11-11 07:10:00,2022-11-11 20:00:00,-770,,
Cranberry,104-04542,2022-11-11 17:30:00,2022-11-11 19:20:00,2022-11-11 20:00:00,-40,,
Cranberry,104-04542,2022-11-18 12:20:00,2022-11-18 13:00:00,2022-11-18 13:15:00,-15,,
Cranberry,104-04542,2022-11-23 14:15:00,2022-11-23 14:25:00,2022-11-23 14:30:00,-5,,
Cranberry,104-04542,2022-12-08 11:25:00,2022-12-08 11:35:00,2022-12-08 11:55:00,-20,,
Cranberry,104-04542,2022-12-09 14:55:00,2022-12-09 15:20:00,2022-12-09 15:35:00,-15,-25.0,
Cranberry,104-04542,2022-12-12 12:00:00,2022-12-12 12:10:00,2022-12-12 12:10:00,0,,
Cranberry,104-04542,2022-12-19 11:05:00,2022-12-19 11:20:00,2022-12-19 11:25:00,-5,-5.0,
Cranberry,104-04542,2022-12-29 05:45:00,2022-12-29 05:55:00,2022-12-29 06:35:00,-40,,
Cranberry,104-04542,2022-12-29 12:50:00,2022-12-29 13:00:00,2022-12-29 13:05:00,-5,,
Cranberry,104-04542,2022-12-30 13:35:00,2022-12-30 13:45:00,2022-12-30 14:00:00,-15,-15.0,
Cranberry,104-04542,2023-01-03 10:25:00,2023-01-03 10:40:00,2023-01-03 11:55:00,-75,-75.0,
Cranberry,104-04542,2023-01-03 15:05:00,2023-01-03 15:40:00,2023-01-03 18:50:00,-190,-195.0,
Cranberry,104-04542,2023-01-05 19:00:00,2023-01-05 19:30:00,2023-01-05 19:45:00,-15,-15.0,
Cranberry,104-04542,2023-01-06 16:10:00,2023-01-06 16:40:00,2023-01-06 20:00:00,-200,,
Cranberry,104-04542,2023-01-11 14:35:00,2023-01-11 15:05:00,2023-01-11 18:55:00,-230,-240.0,
Cranberry,104-04542,2023-01-13 10:55:00,2023-01-13 11:30:00,2023-01-13 12:20:00,-50,-60.0,
Cranberry,104-04542,2023-01-17 11:25:00,2023-01-17 12:00:00,2023-01-17 12:25:00,-25,,
Cranberry,104-04542,2023-01-18 17:00:00,2023-01-18 17:30:00,2023-01-18 19:15:00,-105,,
Cranberry,104-04542,2023-01-19 14:35:00,2023-01-19 14:50:00,2023-01-19 15:05:00,-15,-15.0,
Cranberry,104-04542,2023-01-19 18:15:00,2023-01-19 18:35:00,2023-01-19 18:50:00,-15,,
Cranberry,104-04542,2023-01-19 19:00:00,2023-01-19 19:25:00,2023-01-19 19:45:00,-20,,
Cranberry,104-04542,2023-01-20 08:55:00,2023-01-20 09:05:00,2023-01-20 09:30:00,-25,,
Cranberry,104-04542,2023-01-20 10:45:00,2023-01-20 10:55:00,2023-01-20 11:15:00,-20,,
Cranberry,104-04542,2023-01-20 13:15:00,2023-01-20 13:25:00,2023-01-20 14:15:00,-50,,
Cranberry,104-04542,2023-01-23 18:00:00,2023-01-23 18:25:00,2023-01-23 18:50:00,-25,,
Cranberry,104-04542,2023-01-23 19:20:00,2023-01-23 19:35:00,2023-01-23 19:30:00,5,,
Cranberry,104-04542,2023-01-25 08:55:00,2023-01-25 09:25:00,2023-01-25 11:20:00,-115,,
Cranberry,104-04542,2023-01-25 11:00:00,2023-01-25 11:15:00,2023-01-25 11:20:00,-5,,
Cranberry,104-04542,2023-01-25 19:30:00,2023-01-25 19:45:00,2023-01-25 19:55:00,-10,,
Cranberry,104-04542,2023-01-27 10:25:00,2023-01-27 10:40:00,2023-01-27 13:00:00,-140,,
Cranberry,104-04542,2023-01-27 19:30:00,2023-01-27 19:55:00,2023-01-27 20:00:00,-5,-5.0,
Cranberry,104-04542,2023-02-02 16:25:00,2023-02-02 16:35:00,2023-02-02 20:05:00,-210,-210.0,
Cranberry,104-04542,2023-02-03 13:05:00,2023-02-03 13:55:00,2023-02-03 15:30:00,-95,,
Cranberry,104-04542,2023-02-03 14:20:00,2023-02-03 14:30:00,2023-02-03 15:30:00,-60,,
Cranberry,104-04542,2023-02-06 09:50:00,2023-02-06 10:10:00,2023-02-06 11:25:00,-75,,
Cranberry,104-04542,2023-02-06 14:35:00,2023-02-06 14:50:00,2023-02-06 15:45:00,-55,,
Cranberry,104-04542,2023-02-07 15:00:00,2023-02-07 15:15:00,2023-02-07 15:30:00,-15,,
Cranberry,104-04542,2023-02-09 13:55:00,2023-02-09 14:20:00,2023-02-09 14:05:00,15,,
Cranberry,104-04542,2023-02-09 16:15:00,2023-02-09 16:25:00,2023-02-09 18:20:00,-115,,
Cranberry,104-04542,2023-02-10 19:55:00,2023-02-10 20:15:00,2023-02-10 20:30:00,-15,-15.0,
Cranberry,104-04542,2023-02-15 18:00:00,2023-02-15 18:15:00,2023-02-15 18:25:00,-10,,
Cranberry,104-04542,2023-02-16 06:35:00,2023-02-16 06:55:00,2023-02-16 08:15:00,-80,,
Cranberry,104-04542,2023-02-16 13:40:00,2023-02-16 14:10:00,2023-02-16 15:10:00,-60,-65.0,
Cranberry,104-04542,2023-02-17 09:10:00,2023-02-17 09:50:00,2023-02-17 09:25:00,25,,
Cranberry,104-04542,2023-02-17 14:50:00,2023-02-17 16:05:00,2023-02-17 20:05:00,-240,-295.0,
Cranberry,104-04542,2023-02-21 06:40:00,2023-02-21 06:55:00,2023-02-21 10:50:00,-235,-235.0,
Cranberry,104-04542,2023-02-21 08:25:00,2023-02-21 08:50:00,2023-02-21 10:50:00,-120,-125.0,
Cranberry,104-04542,2023-02-21 16:25:00,2023-02-21 17:05:00,2023-02-21 18:35:00,-90,,
Cranberry,104-04542,2023-02-23 09:50:00,2023-02-23 10:15:00,2023-02-23 10:10:00,5,-5.0,
Cranberry,104-04542,2023-02-23 15:55:00,2023-02-23 16:35:00,2023-02-23 17:20:00,-45,-70.0,
Cranberry,104-04542,2023-02-24 08:20:00,2023-02-24 08:45:00,2023-02-24 08:55:00,-10,,
Cranberry,104-04542,2023-02-24 18:15:00,2023-02-24 18:30:00,2023-02-24 19:00:00,-30,,
Cranberry,104-04542,2023-02-24 19:30:00,2023-02-24 19:55:00,2023-02-24 20:00:00,-5,-5.0,
Cranberry,104-04542,2023-03-01 16:05:00,2023-03-01 16:55:00,2023-03-01 17:50:00,-55,,
Cranberry,104-04542,2023-03-03 08:05:00,2023-03-03 08:20:00,2023-03-03 08:25:00,-5,,
Cranberry,104-04542,2023-03-10 19:10:00,2023-03-10 19:50:00,2023-03-10 20:05:00,-15,-40.0,
Cranberry,104-04542,2023-03-13 15:50:00,2023-03-13 16:10:00,2023-03-13 18:45:00,-155,,
Cranberry,104-04542,2023-03-15 12:30:00,2023-03-15 12:40:00,2023-03-15 13:35:00,-55,,
Cranberry,104-04542,2023-03-22 12:40:00,2023-03-22 12:50:00,2023-03-22 13:55:00,-65,,
Cranberry,104-04542,2023-03-22 17:55:00,2023-03-22 18:10:00,2023-03-22 19:20:00,-70,,
Cranberry,104-04542,2023-03-23 17:55:00,2023-03-23 18:45:00,2023-03-23 19:50:00,-65,,
Cranberry,104-04542,2023-04-03 12:10:00,2023-04-03 12:30:00,2023-04-03 12:35:00,-5,-5.0,
Cranberry,104-04542,2023-04-04 05:45:00,2023-04-04 05:55:00,2023-04-04 05:50:00,5,,
Cranberry,104-04542,2023-04-05 13:35:00,2023-04-05 13:50:00,2023-04-05 16:00:00,-130,,
Cranberry,104-04542,2023-04-06 12:35:00,2023-04-06 13:15:00,2023-04-06 14:45:00,-90,,
